stock_date,product_id,warehouse_id,quantity_on_hand,reorder_point,max_stock,unit_cost_eur,avg_daily_demand
2025-10-01,PRD-0004,WH-009,280,50,378,126.39,15
2025-10-01,PRD-0384,WH-006,430,80,600,6000.93,13
2025-10-01,PRD-0384,WH-009,7,10,81,6000.93,1
2025-10-01,PRD-0384,WH-002,198,34,255,6000.93,5
2025-10-01,PRD-0384,WH-008,190,36,270,6000.93,10
2025-10-01,PRD-0791,WH-005,392,83,625,1252.37,15
2025-10-01,PRD-0791,WH-002,202,43,327,1252.37,15
2025-10-01,PRD-0791,WH-001,52,14,111,1252.37,1
2025-10-01,PRD-0791,WH-008,136,31,237,1252.37,4
2025-10-01,PRD-0186,WH-001,150,29,220,2792.44,8
2025-10-01,PRD-0186,WH-006,201,38,286,2792.44,9
2025-10-01,PRD-0186,WH-010,55,14,111,2792.44,5
2025-10-01,PRD-0186,WH-003,518,94,706,2792.44,27
2025-10-01,PRD-0609,WH-012,414,74,561,558.33,16
2025-10-01,PRD-0609,WH-005,226,42,318,558.33,4
2025-10-01,PRD-0609,WH-008,502,95,715,558.33,25
2025-10-01,PRD-0609,WH-011,236,41,309,558.33,13
2025-10-01,PRD-0372,WH-006,157,30,226,3310.66,7
2025-10-01,PRD-0372,WH-001,139,35,268,3310.66,13
2025-10-01,PRD-0372,WH-004,466,94,711,3310.66,34
2025-10-01,PRD-0372,WH-010,353,66,495,3310.66,24
2025-10-01,PRD-0497,WH-004,362,63,472,99.85,18
2025-10-01,PRD-0497,WH-001,268,47,352,99.85,5
2025-10-01,PRD-0497,WH-005,111,12,94,99.85,1
2025-10-01,PRD-0497,WH-010,46,7,57,99.85,2
2025-10-01,PRD-0432,WH-010,435,94,711,132.5,26
2025-10-01,PRD-0432,WH-007,460,83,628,132.5,31
2025-10-01,PRD-0432,WH-005,202,43,325,132.5,13
2025-10-01,PRD-0432,WH-011,121,20,153,132.5,3
2025-10-01,PRD-0602,WH-009,293,61,463,387.0,7
2025-10-01,PRD-0602,WH-003,358,72,546,387.0,10
2025-10-01,PRD-0602,WH-012,120,26,196,387.0,8
2025-10-01,PRD-0602,WH-008,246,57,430,387.0,17
2025-10-01,PRD-0044,WH-004,185,28,214,272.79,9
2025-10-01,PRD-0044,WH-002,469,84,633,272.79,26
2025-10-01,PRD-0044,WH-001,188,29,217,272.79,4
2025-10-01,PRD-0044,WH-011,386,68,514,272.79,18
2025-10-01,PRD-0793,WH-012,220,50,379,610.88,10
2025-10-01,PRD-0793,WH-005,51,7,54,610.88,2
2025-10-01,PRD-0793,WH-009,51,12,90,610.88,4
2025-10-01,PRD-0793,WH-007,331,75,562,610.88,14
2025-10-01,PRD-0314,WH-001,460,87,655,777.26,32
2025-10-01,PRD-0314,WH-006,402,85,640,777.26,33
2025-10-01,PRD-0314,WH-009,121,30,229,777.26,6
2025-10-01,PRD-0314,WH-010,387,69,522,777.26,10
2025-10-01,PRD-0160,WH-002,350,70,526,181.68,7
2025-10-01,PRD-0160,WH-010,428,75,568,181.68,15
2025-10-01,PRD-0160,WH-011,385,72,540,181.68,14
2025-10-01,PRD-0160,WH-012,231,37,279,181.68,8
2025-10-01,PRD-0273,WH-010,297,51,388,668.56,5
2025-10-01,PRD-0273,WH-002,101,24,184,668.56,5
2025-10-01,PRD-0273,WH-006,298,64,480,668.56,16
2025-10-01,PRD-0273,WH-012,53,12,94,668.56,3
2025-10-01,PRD-0027,WH-009,425,86,645,142.47,25
2025-10-01,PRD-0027,WH-001,218,50,376,142.47,11
2025-10-01,PRD-0027,WH-006,187,44,333,142.47,11
2025-10-01,PRD-0027,WH-005,335,62,469,142.47,14
2025-10-01,PRD-0050,WH-003,181,36,276,314.57,6
2025-10-01,PRD-0050,WH-004,221,53,402,314.57,21
2025-10-01,PRD-0050,WH-001,496,99,744,314.57,36
2025-10-01,PRD-0050,WH-009,347,74,556,314.57,15
2025-10-01,PRD-0006,WH-002,48,11,88,282.51,2
2025-10-01,PRD-0006,WH-004,289,49,369,282.51,6
2025-10-01,PRD-0006,WH-008,284,57,432,282.51,18
2025-10-01,PRD-0006,WH-006,471,94,711,282.51,15
2025-10-01,PRD-0333,WH-005,28,15,112,7312.58,5
2025-10-01,PRD-0333,WH-007,398,75,567,7312.58,8
2025-10-01,PRD-0333,WH-006,120,34,255,7312.58,5
2025-10-01,PRD-0333,WH-003,186,28,210,7312.58,8
2025-10-01,PRD-0107,WH-001,507,91,685,146.97,26
2025-10-01,PRD-0107,WH-011,418,84,634,146.97,20
2025-10-01,PRD-0107,WH-003,451,95,718,146.97,22
2025-10-01,PRD-0107,WH-010,367,77,579,146.97,16
2025-10-01,PRD-0572,WH-007,163,31,234,130.84,11
2025-10-01,PRD-0572,WH-011,0,7,54,130.84,1
2025-10-01,PRD-0572,WH-010,143,38,285,130.84,15
2025-10-01,PRD-0572,WH-005,346,65,492,130.84,6
2025-10-01,PRD-0166,WH-009,313,64,483,294.2,18
2025-10-01,PRD-0166,WH-002,0,8,61,294.2,2
2025-10-01,PRD-0166,WH-006,133,33,253,294.2,9
2025-10-01,PRD-0166,WH-004,416,80,604,294.2,12
2025-10-01,PRD-0603,WH-002,435,91,685,122.1,20
2025-10-01,PRD-0603,WH-003,247,52,391,122.1,9
2025-10-01,PRD-0603,WH-009,283,64,481,122.1,19
2025-10-01,PRD-0603,WH-006,119,27,202,122.1,6
2025-10-01,PRD-0610,WH-009,452,100,750,237.12,25
2025-10-01,PRD-0610,WH-007,115,19,147,237.12,2
2025-10-01,PRD-0610,WH-011,397,70,531,237.12,8
2025-10-01,PRD-0610,WH-012,242,50,378,237.12,8
2025-10-01,PRD-0742,WH-005,472,94,706,695.05,19
2025-10-01,PRD-0742,WH-010,442,81,613,695.05,31
2025-10-01,PRD-0742,WH-008,140,34,256,695.05,8
2025-10-01,PRD-0742,WH-004,55,4,31,695.05,1
2025-10-01,PRD-0213,WH-012,196,42,315,982.8,9
2025-10-01,PRD-0213,WH-005,171,25,190,982.8,3
2025-10-01,PRD-0213,WH-007,248,41,309,982.8,6
2025-10-01,PRD-0213,WH-011,290,53,403,982.8,18
2025-10-01,PRD-0368,WH-009,180,39,294,6012.9,13
2025-10-01,PRD-0368,WH-005,301,70,526,6012.9,9
2025-10-01,PRD-0368,WH-006,312,62,468,6012.9,16
2025-10-01,PRD-0368,WH-001,508,99,742,6012.9,21
2025-10-01,PRD-0111,WH-012,126,20,156,291.59,2
2025-10-01,PRD-0111,WH-005,26,6,51,291.59,1
2025-10-01,PRD-0111,WH-009,233,42,319,291.59,14
2025-10-01,PRD-0111,WH-002,62,19,148,291.59,3
2025-10-01,PRD-0381,WH-007,384,76,571,8675.7,24
2025-10-01,PRD-0381,WH-005,488,96,726,8675.7,23
2025-10-01,PRD-0381,WH-008,289,62,466,8675.7,17
2025-10-01,PRD-0381,WH-012,339,58,438,8675.7,12
2025-10-01,PRD-0695,WH-009,458,99,745,366.01,32
2025-10-01,PRD-0695,WH-005,69,20,153,366.01,2
2025-10-01,PRD-0695,WH-007,122,32,240,366.01,12
2025-10-01,PRD-0695,WH-001,100,28,213,366.01,7
2025-10-01,PRD-0229,WH-003,172,26,201,973.63,6
2025-10-01,PRD-0229,WH-005,170,42,315,973.63,11
2025-10-01,PRD-0229,WH-001,384,80,606,973.63,26
2025-10-01,PRD-0229,WH-012,266,59,442,973.63,9
2025-10-01,PRD-0052,WH-010,53,8,63,117.65,2
2025-10-01,PRD-0052,WH-007,397,74,555,117.65,18
2025-10-01,PRD-0052,WH-001,302,59,442,117.65,6
2025-10-01,PRD-0052,WH-003,163,22,169,117.65,8
2025-10-01,PRD-0555,WH-001,431,77,583,74.08,11
2025-10-01,PRD-0555,WH-007,132,35,264,74.08,11
2025-10-01,PRD-0555,WH-009,397,72,543,74.08,13
2025-10-01,PRD-0555,WH-011,54,9,72,74.08,2
2025-10-01,PRD-0395,WH-006,475,85,637,8180.31,26
2025-10-01,PRD-0395,WH-010,90,25,187,8180.31,6
2025-10-01,PRD-0395,WH-005,297,56,420,8180.31,13
2025-10-01,PRD-0395,WH-012,328,71,538,8180.31,9
2025-10-01,PRD-0369,WH-007,307,54,408,5416.48,14
2025-10-01,PRD-0369,WH-012,495,91,682,5416.48,33
2025-10-01,PRD-0369,WH-005,236,40,306,5416.48,11
2025-10-01,PRD-0369,WH-008,427,93,703,5416.48,11
2025-10-01,PRD-0582,WH-004,55,11,88,286.54,1
2025-10-01,PRD-0582,WH-009,73,6,45,286.54,1
2025-10-01,PRD-0582,WH-008,24,14,109,286.54,4
2025-10-01,PRD-0582,WH-010,466,99,745,286.54,16
2025-10-01,PRD-0422,WH-008,277,57,429,5486.93,17
2025-10-01,PRD-0422,WH-010,510,95,714,5486.93,20
2025-10-01,PRD-0422,WH-011,140,21,162,5486.93,3
2025-10-01,PRD-0422,WH-002,294,53,402,5486.93,14
2025-10-01,PRD-0581,WH-009,399,80,603,115.4,20
2025-10-01,PRD-0581,WH-007,205,47,352,115.4,18
2025-10-01,PRD-0581,WH-002,425,86,648,115.4,17
2025-10-01,PRD-0581,WH-003,356,69,520,115.4,12
2025-10-01,PRD-0297,WH-012,421,90,675,2005.75,14
2025-10-01,PRD-0297,WH-002,444,96,724,2005.75,13
2025-10-01,PRD-0297,WH-011,304,55,417,2005.75,16
2025-10-01,PRD-0297,WH-009,89,9,72,2005.75,1
2025-10-01,PRD-0334,WH-010,302,51,388,4194.94,15
2025-10-01,PRD-0334,WH-001,381,80,601,4194.94,29
2025-10-01,PRD-0334,WH-007,288,61,462,4194.94,8
2025-10-01,PRD-0334,WH-002,269,59,448,4194.94,13
2025-10-01,PRD-0015,WH-004,287,67,504,228.92,7
2025-10-01,PRD-0015,WH-006,307,63,478,228.92,17
2025-10-01,PRD-0015,WH-002,80,10,79,228.92,1
2025-10-01,PRD-0015,WH-005,260,42,315,228.92,16
2025-10-01,PRD-0482,WH-008,130,19,148,113.72,3
2025-10-01,PRD-0482,WH-001,252,42,315,113.72,4
2025-10-01,PRD-0482,WH-005,393,74,558,113.72,19
2025-10-01,PRD-0482,WH-003,293,62,468,113.72,7
2025-10-01,PRD-0401,WH-003,13,11,87,6731.13,4
2025-10-01,PRD-0401,WH-009,54,5,42,6731.13,2
2025-10-01,PRD-0401,WH-008,375,83,627,6731.13,23
2025-10-01,PRD-0401,WH-002,352,64,483,6731.13,19
2025-10-01,PRD-0147,WH-011,78,9,72,244.26,3
2025-10-01,PRD-0147,WH-001,365,66,501,244.26,10
2025-10-01,PRD-0147,WH-012,244,56,426,244.26,8
2025-10-01,PRD-0147,WH-003,78,16,126,244.26,3
2025-10-01,PRD-0494,WH-008,100,13,97,124.58,2
2025-10-01,PRD-0494,WH-006,296,68,513,124.58,16
2025-10-01,PRD-0494,WH-003,71,21,163,124.58,4
2025-10-01,PRD-0494,WH-002,482,88,661,124.58,23
2025-10-01,PRD-0282,WH-001,171,42,316,1150.21,9
2025-10-01,PRD-0282,WH-002,156,34,258,1150.21,5
2025-10-01,PRD-0282,WH-011,319,58,436,1150.21,19
2025-10-01,PRD-0282,WH-012,157,36,271,1150.21,12
2025-10-01,PRD-0776,WH-002,284,63,477,848.96,8
2025-10-01,PRD-0776,WH-007,416,82,619,848.96,31
2025-10-01,PRD-0776,WH-009,475,91,687,848.96,11
2025-10-01,PRD-0776,WH-001,354,62,471,848.96,13
2025-10-01,PRD-0152,WH-010,490,90,676,197.95,10
2025-10-01,PRD-0152,WH-003,236,56,420,197.95,22
2025-10-01,PRD-0152,WH-002,429,87,654,197.95,10
2025-10-01,PRD-0152,WH-001,103,21,159,197.95,6
2025-10-01,PRD-0440,WH-010,270,62,469,14.23,18
2025-10-01,PRD-0440,WH-006,127,23,174,14.23,6
2025-10-01,PRD-0440,WH-005,111,22,166,14.23,3
2025-10-01,PRD-0440,WH-002,414,83,622,14.23,15
2025-10-01,PRD-0796,WH-005,37,17,130,884.22,5
2025-10-01,PRD-0796,WH-004,159,40,300,884.22,6
2025-10-01,PRD-0796,WH-002,45,6,46,884.22,1
2025-10-01,PRD-0796,WH-007,0,4,31,884.22,1
2025-10-01,PRD-0739,WH-005,376,68,513,557.07,11
2025-10-01,PRD-0739,WH-009,458,93,699,557.07,22
2025-10-01,PRD-0739,WH-001,272,62,469,557.07,20
2025-10-01,PRD-0739,WH-002,408,78,588,557.07,26
2025-10-01,PRD-0157,WH-003,334,64,486,203.97,14
2025-10-01,PRD-0157,WH-001,433,94,711,203.97,15
2025-10-01,PRD-0157,WH-006,368,65,493,203.97,16
2025-10-01,PRD-0157,WH-010,399,85,640,203.97,16
2025-10-01,PRD-0226,WH-008,236,56,424,2672.95,11
2025-10-01,PRD-0226,WH-005,297,56,426,2672.95,18
2025-10-01,PRD-0226,WH-002,34,5,39,2672.95,1
2025-10-01,PRD-0226,WH-012,281,63,477,2672.95,23
2025-10-01,PRD-0268,WH-006,159,39,295,1270.33,8
2025-10-01,PRD-0268,WH-001,286,53,403,1270.33,10
2025-10-01,PRD-0268,WH-002,394,85,643,1270.33,10
2025-10-01,PRD-0268,WH-004,134,19,145,1270.33,5
2025-10-01,PRD-0331,WH-001,104,29,217,6894.22,6
2025-10-01,PRD-0331,WH-007,460,84,636,6894.22,9
2025-10-01,PRD-0331,WH-010,128,18,139,6894.22,3
2025-10-01,PRD-0331,WH-002,337,60,456,6894.22,10
2025-10-01,PRD-0451,WH-003,300,51,382,46.35,6
2025-10-01,PRD-0451,WH-007,402,77,577,46.35,19
2025-10-01,PRD-0451,WH-004,228,40,300,46.35,15
2025-10-01,PRD-0451,WH-001,346,74,561,46.35,16
2025-10-01,PRD-0051,WH-009,306,61,460,215.96,11
2025-10-01,PRD-0051,WH-012,327,58,435,215.96,6
2025-10-01,PRD-0051,WH-011,395,69,522,215.96,9
2025-10-01,PRD-0051,WH-010,414,88,663,215.96,22
2025-10-01,PRD-0335,WH-003,260,54,405,7412.55,19
2025-10-01,PRD-0335,WH-010,158,28,214,7412.55,8
2025-10-01,PRD-0335,WH-005,510,98,739,7412.55,21
2025-10-01,PRD-0335,WH-009,478,86,651,7412.55,9
2025-10-01,PRD-0068,WH-004,234,41,309,167.65,4
2025-10-01,PRD-0068,WH-011,137,23,174,167.65,5
2025-10-01,PRD-0068,WH-001,149,21,157,167.65,6
2025-10-01,PRD-0068,WH-012,54,14,105,167.65,5
2025-10-01,PRD-0011,WH-002,458,85,637,130.54,26
2025-10-01,PRD-0011,WH-003,325,59,442,130.54,7
2025-10-01,PRD-0011,WH-008,408,83,624,130.54,8
2025-10-01,PRD-0011,WH-009,218,49,367,130.54,10
2025-10-01,PRD-0726,WH-006,99,28,211,990.89,8
2025-10-01,PRD-0726,WH-001,45,11,84,990.89,2
2025-10-01,PRD-0726,WH-007,224,34,261,990.89,6
2025-10-01,PRD-0726,WH-012,435,85,640,990.89,14
2025-10-01,PRD-0708,WH-001,428,95,715,910.41,20
2025-10-01,PRD-0708,WH-004,131,23,178,910.41,6
2025-10-01,PRD-0708,WH-012,135,23,178,910.41,6
2025-10-01,PRD-0708,WH-008,99,24,186,910.41,4
2025-10-01,PRD-0173,WH-007,175,45,337,147.09,10
2025-10-01,PRD-0173,WH-008,42,7,57,147.09,2
2025-10-01,PRD-0173,WH-003,228,37,277,147.09,7
2025-10-01,PRD-0173,WH-002,224,46,349,147.09,8
2025-10-01,PRD-0244,WH-009,39,14,106,2144.47,1
2025-10-01,PRD-0244,WH-003,243,56,421,2144.47,22
2025-10-01,PRD-0244,WH-006,335,66,498,2144.47,22
2025-10-01,PRD-0244,WH-007,317,64,483,2144.47,17
2025-10-01,PRD-0072,WH-005,272,53,397,325.26,15
2025-10-01,PRD-0072,WH-009,91,16,124,325.26,3
2025-10-01,PRD-0072,WH-004,462,93,703,325.26,11
2025-10-01,PRD-0072,WH-012,124,32,241,325.26,11
2025-10-01,PRD-0135,WH-011,63,16,123,134.12,5
2025-10-01,PRD-0135,WH-007,502,97,733,134.12,37
2025-10-01,PRD-0135,WH-002,420,88,660,134.12,19
2025-10-01,PRD-0135,WH-012,392,75,568,134.12,9
2025-10-01,PRD-0638,WH-004,317,55,418,472.06,18
2025-10-01,PRD-0638,WH-001,208,41,312,472.06,12
2025-10-01,PRD-0638,WH-011,334,69,522,472.06,23
2025-10-01,PRD-0638,WH-012,289,60,456,472.06,10
2025-10-01,PRD-0765,WH-004,102,28,210,895.19,4
2025-10-01,PRD-0765,WH-006,333,64,484,895.19,8
2025-10-01,PRD-0765,WH-002,305,67,508,895.19,21
2025-10-01,PRD-0765,WH-001,345,62,469,895.19,24
2025-10-01,PRD-0104,WH-005,295,66,495,145.94,25
2025-10-01,PRD-0104,WH-010,151,24,181,145.94,2
2025-10-01,PRD-0104,WH-006,109,23,178,145.94,7
2025-10-01,PRD-0104,WH-009,309,59,445,145.94,14
2025-10-01,PRD-0094,WH-011,270,57,427,253.31,6
2025-10-01,PRD-0094,WH-002,317,63,477,253.31,21
2025-10-01,PRD-0094,WH-008,248,45,339,253.31,8
2025-10-01,PRD-0094,WH-012,160,33,252,253.31,7
2025-10-01,PRD-0078,WH-006,391,74,556,323.62,23
2025-10-01,PRD-0078,WH-012,451,99,745,323.62,32
2025-10-01,PRD-0078,WH-005,206,46,346,323.62,14
2025-10-01,PRD-0078,WH-003,37,15,115,323.62,1
2025-10-01,PRD-0399,WH-002,376,82,621,1775.6,11
2025-10-01,PRD-0399,WH-007,59,14,108,1775.6,2
2025-10-01,PRD-0399,WH-001,47,12,91,1775.6,2
2025-10-01,PRD-0399,WH-005,379,73,547,1775.6,24
2025-10-01,PRD-0516,WH-012,474,92,694,14.27,33
2025-10-01,PRD-0516,WH-004,240,44,334,14.27,15
2025-10-01,PRD-0516,WH-002,62,5,39,14.27,1
2025-10-01,PRD-0516,WH-003,31,14,109,14.27,5
2025-10-01,PRD-0019,WH-012,480,86,645,164.63,28
2025-10-01,PRD-0019,WH-011,162,28,216,164.63,5
2025-10-01,PRD-0019,WH-010,439,87,657,164.63,32
2025-10-01,PRD-0019,WH-004,408,84,636,164.63,28
2025-10-01,PRD-0786,WH-012,104,18,141,1245.03,4
2025-10-01,PRD-0786,WH-009,399,87,652,1245.03,33
2025-10-01,PRD-0786,WH-004,402,73,553,1245.03,7
2025-10-01,PRD-0786,WH-006,256,43,327,1245.03,12
2025-10-01,PRD-0673,WH-002,313,72,541,441.76,7
2025-10-01,PRD-0673,WH-011,497,90,675,441.76,27
2025-10-01,PRD-0673,WH-006,37,16,126,441.76,4
2025-10-01,PRD-0673,WH-007,297,64,486,441.76,10
2025-10-01,PRD-0179,WH-001,370,76,576,266.76,13
2025-10-01,PRD-0179,WH-012,504,92,694,266.76,13
2025-10-01,PRD-0179,WH-005,120,19,144,266.76,2
2025-10-01,PRD-0179,WH-002,279,56,426,266.76,15
2025-10-01,PRD-0437,WH-012,435,95,715,24.99,30
2025-10-01,PRD-0437,WH-004,294,56,420,24.99,19
2025-10-01,PRD-0437,WH-010,120,29,219,24.99,11
2025-10-01,PRD-0437,WH-003,342,68,510,24.99,17
2025-10-01,PRD-0758,WH-009,355,77,577,563.81,19
2025-10-01,PRD-0758,WH-007,198,41,310,563.81,10
2025-10-01,PRD-0758,WH-002,188,44,334,563.81,7
2025-10-01,PRD-0758,WH-004,70,22,169,563.81,7
2025-10-01,PRD-0771,WH-008,275,62,466,556.48,22
2025-10-01,PRD-0771,WH-010,124,18,135,556.48,4
2025-10-01,PRD-0771,WH-002,26,10,79,556.48,2
2025-10-01,PRD-0771,WH-012,185,31,237,556.48,3
2025-10-01,PRD-0240,WH-008,244,54,411,1943.41,11
2025-10-01,PRD-0240,WH-007,216,34,261,1943.41,11
2025-10-01,PRD-0240,WH-011,105,21,159,1943.41,3
2025-10-01,PRD-0240,WH-003,410,78,589,1943.41,21
2025-10-01,PRD-0325,WH-002,413,89,667,530.87,12
2025-10-01,PRD-0325,WH-008,106,11,85,530.87,3
2025-10-01,PRD-0325,WH-010,269,54,409,530.87,10
2025-10-01,PRD-0325,WH-012,182,39,292,530.87,15
2025-10-01,PRD-0234,WH-006,160,27,207,599.25,7
2025-10-01,PRD-0234,WH-010,178,40,301,599.25,9
2025-10-01,PRD-0234,WH-003,304,61,459,599.25,15
2025-10-01,PRD-0234,WH-007,222,49,367,599.25,8
2025-10-01,PRD-0689,WH-010,125,27,202,287.04,9
2025-10-01,PRD-0689,WH-003,420,82,618,287.04,11
2025-10-01,PRD-0689,WH-005,169,43,328,287.04,9
2025-10-01,PRD-0689,WH-008,518,96,726,287.04,37
2025-10-01,PRD-0375,WH-010,175,40,303,3625.74,10
2025-10-01,PRD-0375,WH-009,352,71,532,3625.74,11
2025-10-01,PRD-0375,WH-002,70,19,148,3625.74,4
2025-10-01,PRD-0375,WH-007,321,66,496,3625.74,25
2025-10-01,PRD-0714,WH-006,363,65,493,682.21,24
2025-10-01,PRD-0714,WH-008,130,18,138,682.21,3
2025-10-01,PRD-0714,WH-004,366,76,576,682.21,28
2025-10-01,PRD-0714,WH-002,239,57,430,682.21,16
2025-10-01,PRD-0070,WH-001,190,40,300,261.74,8
2025-10-01,PRD-0070,WH-009,60,6,48,261.74,2
2025-10-01,PRD-0070,WH-012,233,54,411,261.74,15
2025-10-01,PRD-0070,WH-002,42,6,45,261.74,1
2025-10-01,PRD-0518,WH-010,46,16,120,49.0,3
2025-10-01,PRD-0518,WH-006,200,30,228,49.0,7
2025-10-01,PRD-0518,WH-005,304,67,505,49.0,23
2025-10-01,PRD-0518,WH-007,201,36,276,49.0,10
2025-10-01,PRD-0379,WH-008,206,47,352,2598.45,8
2025-10-01,PRD-0379,WH-009,468,88,666,2598.45,26
2025-10-01,PRD-0379,WH-007,449,89,672,2598.45,22
2025-10-01,PRD-0379,WH-004,10,11,82,2598.45,4
2025-10-01,PRD-0690,WH-003,250,47,355,544.08,11
2025-10-01,PRD-0690,WH-012,86,9,67,544.08,2
2025-10-01,PRD-0690,WH-011,31,10,81,544.08,2
2025-10-01,PRD-0690,WH-010,103,26,198,544.08,8
2025-10-01,PRD-0744,WH-002,325,62,471,774.4,18
2025-10-01,PRD-0744,WH-003,149,39,297,774.4,4
2025-10-01,PRD-0744,WH-004,108,28,210,774.4,5
2025-10-01,PRD-0744,WH-012,214,49,372,774.4,19
2025-10-01,PRD-0353,WH-006,221,50,376,4435.53,15
2025-10-01,PRD-0353,WH-010,311,66,499,4435.53,25
2025-10-01,PRD-0353,WH-004,331,63,477,4435.53,9
2025-10-01,PRD-0353,WH-009,483,89,673,4435.53,30
2025-10-01,PRD-0718,WH-011,33,11,84,342.48,2
2025-10-01,PRD-0718,WH-001,100,25,187,342.48,4
2025-10-01,PRD-0718,WH-006,159,41,307,342.48,9
2025-10-01,PRD-0718,WH-002,206,35,268,342.48,8
2025-10-01,PRD-0746,WH-008,301,61,460,419.12,15
2025-10-01,PRD-0746,WH-011,15,7,57,419.12,1
2025-10-01,PRD-0746,WH-002,70,15,118,419.12,3
2025-10-01,PRD-0746,WH-006,330,72,543,419.12,9
2025-10-01,PRD-0208,WH-005,240,57,433,1985.85,13
2025-10-01,PRD-0208,WH-007,381,81,607,1985.85,29
2025-10-01,PRD-0208,WH-006,328,71,538,1985.85,27
2025-10-01,PRD-0208,WH-004,425,86,648,1985.85,9
2025-10-01,PRD-0060,WH-012,299,61,462,251.94,18
2025-10-01,PRD-0060,WH-010,184,36,276,251.94,12
2025-10-01,PRD-0060,WH-004,289,55,418,251.94,21
2025-10-01,PRD-0060,WH-001,101,22,166,251.94,3
2025-10-01,PRD-0217,WH-004,331,71,532,2305.94,16
2025-10-01,PRD-0217,WH-008,123,29,217,2305.94,9
2025-10-01,PRD-0217,WH-001,450,95,718,2305.94,22
2025-10-01,PRD-0217,WH-010,239,46,345,2305.94,11
2025-10-01,PRD-0175,WH-003,79,12,94,330.89,3
2025-10-01,PRD-0175,WH-002,107,14,108,330.89,4
2025-10-01,PRD-0175,WH-009,170,28,216,330.89,9
2025-10-01,PRD-0175,WH-012,22,5,42,330.89,1
2025-10-01,PRD-0711,WH-003,173,40,306,1103.97,11
2025-10-01,PRD-0711,WH-001,144,38,286,1103.97,12
2025-10-01,PRD-0711,WH-007,392,72,544,1103.97,11
2025-10-01,PRD-0711,WH-006,235,53,399,1103.97,7
2025-10-01,PRD-0540,WH-011,93,26,195,100.93,6
2025-10-01,PRD-0540,WH-004,62,18,138,100.93,4
2025-10-01,PRD-0540,WH-007,187,41,312,100.93,7
2025-10-01,PRD-0540,WH-005,333,74,561,100.93,18
2025-10-01,PRD-0790,WH-011,352,76,570,665.46,9
2025-10-01,PRD-0790,WH-007,76,20,156,665.46,6
2025-10-01,PRD-0790,WH-004,201,34,258,665.46,6
2025-10-01,PRD-0790,WH-005,108,24,184,665.46,3
2025-10-01,PRD-0056,WH-011,169,38,289,221.05,5
2025-10-01,PRD-0056,WH-012,136,20,150,221.05,3
2025-10-01,PRD-0056,WH-005,314,63,472,221.05,17
2025-10-01,PRD-0056,WH-001,351,64,481,221.05,10
2025-10-01,PRD-0678,WH-004,128,28,211,49.25,7
2025-10-01,PRD-0678,WH-006,420,88,666,49.25,22
2025-10-01,PRD-0678,WH-012,407,75,562,49.25,15
2025-10-01,PRD-0678,WH-001,204,30,231,49.25,5
2025-10-01,PRD-0447,WH-012,407,90,676,86.98,23
2025-10-01,PRD-0447,WH-003,207,51,384,86.98,8
2025-10-01,PRD-0447,WH-011,116,20,154,86.98,6
2025-10-01,PRD-0447,WH-005,328,70,529,86.98,13
2025-10-01,PRD-0220,WH-006,115,30,226,945.54,7
2025-10-01,PRD-0220,WH-011,423,91,685,945.54,28
2025-10-01,PRD-0220,WH-003,85,11,88,945.54,3
2025-10-01,PRD-0220,WH-007,2,8,61,945.54,2
2025-10-01,PRD-0005,WH-008,190,36,274,213.81,6
2025-10-01,PRD-0005,WH-005,27,14,105,213.81,3
2025-10-01,PRD-0005,WH-010,99,29,217,213.81,2
2025-10-01,PRD-0005,WH-009,60,8,61,213.81,2
2025-10-01,PRD-0596,WH-009,285,49,373,80.32,9
2025-10-01,PRD-0596,WH-006,116,19,147,80.32,4
2025-10-01,PRD-0596,WH-003,221,48,360,80.32,7
2025-10-01,PRD-0596,WH-008,497,94,708,80.32,10
2025-10-01,PRD-0403,WH-006,436,82,616,5840.48,13
2025-10-01,PRD-0403,WH-008,377,66,496,5840.48,13
2025-10-01,PRD-0403,WH-004,345,64,483,5840.48,11
2025-10-01,PRD-0403,WH-003,515,96,723,5840.48,11
2025-10-01,PRD-0785,WH-012,31,14,108,510.2,3
2025-10-01,PRD-0785,WH-002,457,86,646,510.2,21
2025-10-01,PRD-0785,WH-010,36,11,82,510.2,4
2025-10-01,PRD-0785,WH-006,178,29,223,510.2,11
2025-10-01,PRD-0164,WH-006,194,46,349,137.96,11
2025-10-01,PRD-0164,WH-009,279,52,396,137.96,15
2025-10-01,PRD-0164,WH-012,119,22,166,137.96,7
2025-10-01,PRD-0164,WH-004,360,66,498,137.96,21
2025-10-01,PRD-0688,WH-004,372,65,487,191.37,15
2025-10-01,PRD-0688,WH-001,322,58,435,191.37,21
2025-10-01,PRD-0688,WH-007,27,7,58,191.37,1
2025-10-01,PRD-0688,WH-011,254,40,306,191.37,8
2025-10-01,PRD-0416,WH-004,474,85,642,3781.84,8
2025-10-01,PRD-0416,WH-008,350,65,492,3781.84,23
2025-10-01,PRD-0416,WH-011,350,63,472,3781.84,13
2025-10-01,PRD-0416,WH-001,117,19,144,3781.84,6
2025-10-01,PRD-0549,WH-005,316,60,453,13.45,14
2025-10-01,PRD-0549,WH-001,60,5,40,13.45,2
2025-10-01,PRD-0549,WH-003,247,50,381,13.45,7
2025-10-01,PRD-0549,WH-012,482,92,690,13.45,30
2025-10-01,PRD-0705,WH-012,24,6,45,364.35,1
