CapteurID,Timestamp,Consommation_kWh,Tension_V,Frequence_Hz,FacteurPuissance,Temperature_C,Qualite_Signal
CAP_0005,2025-01-01 23:00:00,257.27,231.97,50.01,0.92,17.9,Faible
CAP_0005,2025-01-02 00:00:00,194.6,223.65,49.91,0.89,26.4,Faible
CAP_0005,2025-01-02 01:00:00,76.76,223.53,50.03,0.86,31.5,Moyen
CAP_0005,2025-01-02 02:00:00,117.25,225.55,50.08,0.94,29.9,Bon
CAP_0005,2025-01-02 03:00:00,84.88,229.58,49.91,0.91,25.3,Faible
CAP_0005,2025-01-02 04:00:00,140.51,222.13,49.9,0.95,26.3,Excellent
CAP_0005,2025-01-02 05:00:00,90.17,230.85,50.18,0.94,24.6,Bon
CAP_0005,2025-01-02 06:00:00,197.21,237.47,49.97,0.92,30.2,Excellent
CAP_0005,2025-01-02 07:00:00,233.43,200.95,50.2,0.9,30.4,Excellent
CAP_0005,2025-01-02 08:00:00,180.4,227.55,50.2,0.91,24.8,Excellent
CAP_0005,2025-01-02 09:00:00,204.81,236.88,50.11,0.94,30.9,Bon
CAP_0005,2025-01-02 10:00:00,120.31,238.06,49.82,0.88,34.8,Faible
CAP_0005,2025-01-02 11:00:00,209.53,234.79,50.06,0.94,34.3,Excellent
CAP_0005,2025-01-02 12:00:00,657.06,220.93,50.19,0.85,15.7,Moyen
CAP_0005,2025-01-02 13:00:00,64.98,230.24,49.97,0.98,33.0,Excellent
CAP_0005,2025-01-02 14:00:00,188.64,237.4,50.16,0.96,28.7,Excellent
CAP_0005,2025-01-02 15:00:00,93.49,222.53,50.03,0.97,31.6,Excellent
CAP_0005,2025-01-02 16:00:00,93.11,235.64,50.05,0.89,21.8,Bon
CAP_0005,2025-01-02 17:00:00,147.3,224.84,50.12,0.86,31.3,Faible
CAP_0005,2025-01-02 18:00:00,151.07,225.29,49.8,0.97,34.5,Moyen
CAP_0005,2025-01-02 19:00:00,96.47,180.47,49.88,0.95,34.1,Faible
CAP_0005,2025-01-02 20:00:00,220.34,224.1,49.9,0.89,22.4,Excellent
CAP_0005,2025-01-02 21:00:00,200.67,223.4,49.85,0.87,18.6,Moyen
CAP_0005,2025-01-02 22:00:00,90.21,226.17,50.15,0.88,26.2,Moyen
CAP_0005,2025-01-02 23:00:00,143.89,238.86,49.99,0.87,27.3,Moyen
CAP_0005,2025-01-03 00:00:00,190.98,233.14,50.08,0.86,34.7,Excellent
CAP_0005,2025-01-03 01:00:00,280.47,238.23,50.07,0.97,18.8,Moyen
CAP_0005,2025-01-03 02:00:00,243.74,234.61,49.85,0.86,15.1,Moyen
CAP_0005,2025-01-03 03:00:00,235.34,234.16,50.01,0.87,15.6,Bon
CAP_0005,2025-01-03 04:00:00,231.16,224.79,50.03,0.97,33.0,Excellent
CAP_0005,2025-01-03 05:00:00,216.07,238.09,50.05,0.93,15.2,Excellent
CAP_0005,2025-01-03 06:00:00,143.81,203.97,49.87,0.95,34.2,Moyen
CAP_0005,2025-01-03 07:00:00,132.62,226.56,49.93,0.9,27.1,Faible
CAP_0005,2025-01-03 08:00:00,211.71,229.35,50.14,0.9,28.5,Bon
CAP_0005,2025-01-03 09:00:00,549.89,223.79,50.18,0.93,30.2,Bon
CAP_0005,2025-01-03 10:00:00,128.04,238.91,50.04,0.91,34.0,Bon
CAP_0005,2025-01-03 11:00:00,168.29,232.23,50.19,0.98,25.2,Bon
CAP_0005,2025-01-03 12:00:00,90.03,228.5,50.01,0.93,20.3,Moyen
CAP_0005,2025-01-03 13:00:00,56.69,228.83,49.98,0.9,23.6,Bon
CAP_0005,2025-01-03 14:00:00,203.37,224.28,50.06,0.92,23.0,Excellent
CAP_0005,2025-01-03 15:00:00,144.6,227.03,50.02,0.87,23.8,Moyen
CAP_0005,2025-01-03 16:00:00,62.5,221.5,49.85,0.98,18.7,Excellent
CAP_0005,2025-01-03 17:00:00,248.4,232.82,49.95,0.95,18.3,Excellent
CAP_0005,2025-01-03 18:00:00,166.98,222.79,50.0,0.95,15.7,Moyen
CAP_0005,2025-01-03 19:00:00,211.31,234.93,49.84,0.95,25.0,Moyen
CAP_0005,2025-01-03 20:00:00,121.4,236.36,49.89,0.95,28.7,Excellent
CAP_0005,2025-01-03 21:00:00,53.96,223.89,50.16,0.91,24.6,Moyen
CAP_0005,2025-01-03 22:00:00,148.51,224.04,50.04,0.94,15.8,Excellent
CAP_0005,2025-01-03 23:00:00,85.62,234.28,50.02,0.86,15.1,Moyen
CAP_0006,2025-01-01 00:00:00,180.81,227.74,49.95,0.95,19.5,Bon
CAP_0006,2025-01-01 01:00:00,226.25,221.21,50.05,0.91,16.6,Excellent
CAP_0006,2025-01-01 02:00:00,264.35,238.15,50.06,0.91,17.5,Bon
CAP_0006,2025-01-01 03:00:00,279.68,220.61,50.18,0.88,30.1,Excellent
CAP_0006,2025-01-01 04:00:00,299.89,232.35,50.2,0.96,32.0,Faible
CAP_0006,2025-01-01 05:00:00,132.3,238.28,49.85,0.87,25.8,Faible
CAP_0006,2025-01-01 06:00:00,258.8,227.08,49.86,0.9,22.0,Moyen
CAP_0006,2025-01-01 07:00:00,236.15,223.9,49.81,0.95,20.1,Moyen
CAP_0006,2025-01-01 08:00:00,240.09,225.63,49.89,0.97,19.8,Bon
CAP_0006,2025-01-01 09:00:00,191.62,222.95,49.88,0.88,25.0,Moyen
CAP_0006,2025-01-01 10:00:00,259.37,235.85,49.9,0.91,32.6,Excellent
CAP_0006,2025-01-01 11:00:00,231.05,228.06,49.86,0.94,16.6,Bon
CAP_0006,2025-01-01 12:00:00,203.94,225.36,50.01,0.91,33.4,Faible
CAP_0006,2025-01-01 13:00:00,281.79,227.43,49.94,0.91,22.3,Faible
CAP_0006,2025-01-01 14:00:00,111.99,226.45,49.88,0.89,32.1,Moyen
CAP_0006,2025-01-01 15:00:00,139.36,230.69,49.91,0.85,15.3,Excellent
CAP_0006,2025-01-01 16:00:00,211.6,222.97,49.88,0.85,32.0,Moyen
CAP_0006,2025-01-01 17:00:00,244.24,220.81,49.85,0.97,27.3,Excellent
CAP_0006,2025-01-01 18:00:00,180.85,224.25,50.03,0.98,32.9,Faible
CAP_0006,2025-01-01 19:00:00,101.66,239.12,49.98,0.88,34.5,Faible
CAP_0006,2025-01-01 20:00:00,268.7,236.31,49.95,0.89,34.1,Excellent
CAP_0006,2025-01-01 21:00:00,280.67,237.6,50.08,0.88,25.3,Moyen
CAP_0006,2025-01-01 22:00:00,238.2,224.35,49.95,0.86,20.1,Excellent
CAP_0006,2025-01-01 23:00:00,273.89,237.67,50.01,0.94,25.2,Bon
CAP_0006,2025-01-02 00:00:00,211.6,223.09,50.07,0.92,16.8,Excellent
CAP_0006,2025-01-02 01:00:00,80.8,227.12,49.85,0.86,16.4,Excellent
CAP_0006,2025-01-02 02:00:00,179.94,233.58,50.05,0.96,33.6,Excellent
CAP_0006,2025-01-02 03:00:00,176.17,221.53,50.09,0.97,18.4,Faible
CAP_0006,2025-01-02 04:00:00,151.92,221.9,50.17,0.95,22.0,Bon
CAP_0006,2025-01-02 05:00:00,87.89,226.2,50.19,0.87,24.5,Moyen
CAP_0006,2025-01-02 06:00:00,349.6,235.08,50.19,0.96,26.0,Bon
CAP_0006,2025-01-02 07:00:00,256.83,227.9,49.95,0.93,21.0,Faible
CAP_0006,2025-01-02 08:00:00,200.25,223.45,49.83,0.9,18.3,Excellent
CAP_0006,2025-01-02 09:00:00,152.71,232.98,50.16,0.88,30.6,Faible
CAP_0006,2025-01-02 10:00:00,131.33,229.05,49.94,0.92,29.5,Faible
CAP_0006,2025-01-02 11:00:00,63.12,221.57,49.85,0.88,18.1,Moyen
CAP_0006,2025-01-02 12:00:00,197.79,229.54,49.89,0.94,30.6,Excellent
CAP_0006,2025-01-02 13:00:00,90.98,238.65,50.18,0.97,33.6,Bon
CAP_0006,2025-01-02 14:00:00,118.92,222.57,50.05,0.98,25.0,Excellent
CAP_0006,2025-01-02 15:00:00,136.85,190.41,49.82,0.86,25.0,Moyen
CAP_0006,2025-01-02 16:00:00,143.3,224.83,49.86,0.91,32.0,Excellent
CAP_0006,2025-01-02 17:00:00,253.69,230.99,50.03,0.95,26.3,Moyen
CAP_0006,2025-01-02 18:00:00,251.65,223.26,50.2,0.86,21.2,Bon
CAP_0006,2025-01-02 19:00:00,206.52,227.37,50.01,0.98,19.1,Moyen
CAP_0006,2025-01-02 20:00:00,102.78,227.21,49.94,0.97,34.2,Excellent
CAP_0006,2025-01-02 21:00:00,155.17,227.09,49.85,0.89,18.6,Faible
CAP_0006,2025-01-02 22:00:00,157.3,226.01,50.04,0.94,30.8,Bon
CAP_0006,2025-01-02 23:00:00,237.46,230.56,49.89,0.87,21.1,Excellent
CAP_0006,2025-01-03 00:00:00,132.31,230.52,50.01,0.94,33.0,Moyen
CAP_0006,2025-01-03 01:00:00,187.12,170.49,50.17,0.87,26.7,Bon
CAP_0006,2025-01-03 02:00:00,133.28,231.01,49.9,0.89,25.2,Faible
CAP_0006,2025-01-03 03:00:00,166.77,234.05,50.04,0.96,25.2,Moyen
CAP_0006,2025-01-03 04:00:00,248.22,237.23,49.97,0.97,31.8,Bon
CAP_0006,2025-01-03 05:00:00,256.46,225.81,49.88,0.92,17.6,Bon
CAP_0006,2025-01-03 06:00:00,132.91,227.74,49.91,0.86,15.1,Excellent
CAP_0006,2025-01-03 07:00:00,272.82,230.64,50.04,0.92,19.0,Bon
CAP_0006,2025-01-03 08:00:00,209.58,238.43,50.02,0.95,30.4,Faible
CAP_0006,2025-01-03 09:00:00,234.49,224.73,50.05,0.86,32.2,Moyen
CAP_0006,2025-01-03 10:00:00,67.39,230.18,50.06,0.95,22.6,Faible
CAP_0006,2025-01-03 11:00:00,234.95,222.02,49.98,0.97,31.3,Faible
CAP_0006,2025-01-03 12:00:00,157.1,231.85,49.92,0.93,22.0,Moyen
CAP_0006,2025-01-03 13:00:00,162.04,224.42,49.92,0.86,23.6,Moyen
CAP_0006,2025-01-03 14:00:00,113.88,227.59,49.81,0.96,24.3,Moyen
CAP_0006,2025-01-03 15:00:00,120.11,233.53,49.92,0.95,28.0,Faible
CAP_0006,2025-01-03 16:00:00,202.58,223.58,49.86,0.94,28.1,Faible
CAP_0006,2025-01-03 17:00:00,235.23,229.9,49.81,0.92,16.8,Excellent
CAP_0006,2025-01-03 18:00:00,258.64,222.34,49.94,0.93,31.1,Bon
CAP_0006,2025-01-03 19:00:00,155.17,232.54,49.89,0.97,18.1,Bon
CAP_0006,2025-01-03 20:00:00,169.98,228.82,50.19,0.86,31.8,Bon
CAP_0006,2025-01-03 21:00:00,82.99,238.53,50.13,0.93,27.0,Bon
CAP_0006,2025-01-03 22:00:00,148.17,223.22,49.94,0.91,30.8,Excellent
CAP_0006,2025-01-03 23:00:00,181.02,221.39,49.88,0.86,24.4,Faible
CAP_0007,2025-01-01 00:00:00,208.22,239.41,50.2,0.85,30.4,Excellent
CAP_0007,2025-01-01 01:00:00,277.73,221.94,49.91,0.96,20.2,Moyen
CAP_0007,2025-01-01 02:00:00,217.68,220.78,50.06,0.9,21.8,Faible
CAP_0007,2025-01-01 03:00:00,267.42,230.32,49.91,0.92,26.0,Moyen
CAP_0007,2025-01-01 04:00:00,325.47,224.13,49.83,0.88,32.8,Excellent
CAP_0007,2025-01-01 05:00:00,209.62,224.91,50.05,0.97,22.0,Bon
CAP_0007,2025-01-01 06:00:00,298.84,226.89,49.86,0.85,15.2,Excellent
CAP_0007,2025-01-01 07:00:00,151.27,238.69,49.85,0.98,17.4,Excellent
CAP_0007,2025-01-01 08:00:00,198.34,222.23,50.18,0.91,19.2,Faible
CAP_0007,2025-01-01 09:00:00,117.75,229.04,50.05,0.95,33.6,Excellent
CAP_0007,2025-01-01 10:00:00,198.88,221.74,49.95,0.93,26.5,Bon
CAP_0007,2025-01-01 11:00:00,166.49,230.88,49.92,0.98,16.8,Faible
CAP_0007,2025-01-01 12:00:00,153.84,231.09,50.14,0.89,34.0,Faible
CAP_0007,2025-01-01 13:00:00,140.46,228.56,49.94,0.98,18.5,Excellent
CAP_0007,2025-01-01 14:00:00,248.84,238.22,49.85,0.89,34.9,Moyen
CAP_0007,2025-01-01 15:00:00,92.88,225.8,50.09,0.95,18.5,Excellent
CAP_0007,2025-01-01 16:00:00,257.44,223.51,50.04,0.9,25.8,Faible
CAP_0007,2025-01-01 17:00:00,125.6,223.89,50.18,0.87,22.4,Faible
CAP_0007,2025-01-01 18:00:00,70.29,238.69,49.98,0.97,19.7,Moyen
CAP_0007,2025-01-01 19:00:00,227.03,233.96,49.87,0.91,24.3,Faible
CAP_0007,2025-01-01 20:00:00,185.58,220.88,49.98,0.96,17.1,Faible
CAP_0007,2025-01-01 21:00:00,160.08,235.81,50.19,0.92,29.8,Bon
CAP_0007,2025-01-01 22:00:00,268.6,233.03,49.93,0.92,30.6,Bon
CAP_0007,2025-01-01 23:00:00,225.68,227.06,49.83,0.97,20.7,Moyen
CAP_0007,2025-01-02 00:00:00,292.27,234.81,49.94,0.96,21.6,Excellent
CAP_0007,2025-01-02 01:00:00,245.28,229.4,49.86,0.97,33.1,Faible
CAP_0007,2025-01-02 02:00:00,257.64,238.21,49.84,0.9,18.4,Moyen
CAP_0007,2025-01-02 03:00:00,160.71,226.66,49.95,0.93,16.4,Faible
CAP_0007,2025-01-02 04:00:00,90.63,220.9,50.1,0.87,15.1,Faible
CAP_0007,2025-01-02 05:00:00,214.26,236.03,50.01,0.91,20.3,Bon
CAP_0007,2025-01-02 06:00:00,144.47,228.17,50.05,0.86,15.9,Moyen
CAP_0007,2025-01-02 07:00:00,79.87,227.6,49.82,0.94,15.6,Bon
CAP_0007,2025-01-02 08:00:00,291.79,232.41,50.06,0.91,16.7,Excellent
CAP_0007,2025-01-02 09:00:00,76.42,226.12,49.95,0.87,29.9,Faible
CAP_0007,2025-01-02 10:00:00,153.58,235.02,50.13,0.93,34.4,Moyen
CAP_0007,2025-01-02 11:00:00,286.91,227.09,49.93,0.85,30.2,Faible
CAP_0007,2025-01-02 12:00:00,241.33,224.9,49.82,0.89,24.8,Moyen
CAP_0007,2025-01-02 13:00:00,571.55,227.1,50.0,0.9,23.4,Excellent
CAP_0007,2025-01-02 14:00:00,179.82,238.92,49.98,0.87,29.0,Faible
CAP_0007,2025-01-02 15:00:00,89.81,232.78,50.16,0.9,31.0,Moyen
CAP_0007,2025-01-02 16:00:00,279.33,224.4,50.08,0.88,18.0,Moyen
CAP_0007,2025-01-02 17:00:00,261.77,224.77,50.09,0.9,15.4,Excellent
CAP_0007,2025-01-02 18:00:00,260.3,222.93,50.15,0.9,30.3,Faible
CAP_0007,2025-01-02 19:00:00,111.3,229.2,50.05,0.87,17.0,Excellent
CAP_0007,2025-01-02 20:00:00,163.08,238.96,50.12,0.93,33.2,Faible
CAP_0007,2025-01-02 21:00:00,287.26,236.22,50.09,0.91,21.5,Faible
CAP_0007,2025-01-02 22:00:00,282.08,234.96,50.2,0.85,27.3,Faible
CAP_0007,2025-01-02 23:00:00,286.08,220.68,50.07,0.91,15.1,Bon
CAP_0007,2025-01-03 00:00:00,136.19,166.96,49.92,0.95,19.9,Bon
CAP_0007,2025-01-03 01:00:00,139.15,225.41,50.19,0.94,23.1,Faible
CAP_0007,2025-01-03 02:00:00,215.48,233.41,49.89,0.98,19.8,Bon
CAP_0007,2025-01-03 03:00:00,284.65,237.11,49.84,0.96,19.0,Excellent
CAP_0007,2025-01-03 04:00:00,154.12,227.69,50.06,0.9,28.4,Moyen
CAP_0007,2025-01-03 05:00:00,197.8,229.1,50.1,0.86,32.9,Excellent
CAP_0007,2025-01-03 06:00:00,69.18,222.34,50.0,0.92,35.0,Moyen
CAP_0007,2025-01-03 07:00:00,242.46,222.67,50.07,0.95,28.7,Moyen
CAP_0007,2025-01-03 08:00:00,160.24,232.04,50.0,0.91,25.7,Bon
CAP_0007,2025-01-03 09:00:00,260.36,235.86,50.02,0.91,17.6,Excellent
CAP_0007,2025-01-03 10:00:00,77.25,227.3,50.03,0.97,18.7,Excellent
CAP_0007,2025-01-03 11:00:00,143.24,221.05,49.86,0.98,19.5,Faible
CAP_0007,2025-01-03 12:00:00,281.65,227.06,49.82,0.85,18.2,Faible
CAP_0007,2025-01-03 13:00:00,289.56,228.93,49.84,0.92,17.1,Bon
CAP_0007,2025-01-03 14:00:00,95.12,232.95,50.08,0.97,27.3,Faible
CAP_0007,2025-01-03 15:00:00,207.7,223.63,49.97,0.96,27.3,Excellent
CAP_0007,2025-01-03 16:00:00,75.46,226.36,50.19,0.97,25.1,Faible
CAP_0007,2025-01-03 17:00:00,250.85,227.8,50.09,0.96,15.6,Excellent
CAP_0007,2025-01-03 18:00:00,126.86,230.05,50.01,0.98,20.0,Excellent
CAP_0007,2025-01-03 19:00:00,164.16,239.5,49.83,0.9,19.5,Excellent
CAP_0007,2025-01-03 20:00:00,278.94,233.28,50.06,0.92,23.4,Faible
CAP_0007,2025-01-03 21:00:00,509.67,234.21,50.0,0.86,33.3,Moyen
CAP_0007,2025-01-03 22:00:00,238.66,235.01,49.83,0.98,22.4,Excellent
CAP_0007,2025-01-03 23:00:00,65.79,231.66,50.05,0.92,34.1,Moyen
CAP_0008,2025-01-01 00:00:00,195.5,234.45,49.86,0.97,34.9,Bon
CAP_0008,2025-01-01 01:00:00,235.07,223.82,49.93,0.92,28.5,Excellent
CAP_0008,2025-01-01 02:00:00,78.82,225.42,50.1,0.96,22.2,Faible
CAP_0008,2025-01-01 03:00:00,63.97,239.57,49.93,0.92,34.9,Faible
CAP_0008,2025-01-01 04:00:00,243.2,228.96,50.15,0.94,34.8,Faible
CAP_0008,2025-01-01 05:00:00,207.38,226.78,50.11,0.9,32.3,Faible
CAP_0008,2025-01-01 06:00:00,67.96,220.46,50.01,0.88,25.0,Bon
CAP_0008,2025-01-01 07:00:00,83.42,237.34,49.97,0.97,22.0,Moyen
CAP_0008,2025-01-01 08:00:00,59.46,227.61,50.04,0.94,32.2,Bon
CAP_0008,2025-01-01 09:00:00,111.11,223.5,50.09,0.93,20.0,Excellent
CAP_0008,2025-01-01 10:00:00,279.36,238.4,49.83,0.87,27.5,Excellent
CAP_0008,2025-01-01 11:00:00,250.94,231.89,50.16,0.98,26.8,Faible
CAP_0008,2025-01-01 12:00:00,160.19,227.85,50.1,0.95,31.6,Bon
CAP_0008,2025-01-01 13:00:00,118.61,228.31,50.13,0.9,31.0,Excellent
CAP_0008,2025-01-01 14:00:00,70.82,227.6,49.84,0.96,29.6,Excellent
CAP_0008,2025-01-01 15:00:00,170.19,233.03,49.88,0.97,19.7,Bon
CAP_0008,2025-01-01 16:00:00,90.8,230.24,50.16,0.96,30.9,Faible
CAP_0008,2025-01-01 17:00:00,256.79,229.68,49.87,0.96,15.1,Bon
CAP_0008,2025-01-01 18:00:00,89.02,223.23,49.89,0.87,19.5,Bon
CAP_0008,2025-01-01 19:00:00,163.8,225.99,50.13,0.89,15.3,Excellent
CAP_0008,2025-01-01 20:00:00,272.32,228.47,50.03,0.97,33.2,Bon
CAP_0008,2025-01-01 21:00:00,226.28,237.22,50.18,0.95,27.4,Faible
CAP_0008,2025-01-01 22:00:00,296.79,233.15,50.17,0.96,30.0,Bon
CAP_0008,2025-01-01 23:00:00,78.84,233.12,50.12,0.94,29.4,Excellent
CAP_0008,2025-01-02 00:00:00,163.73,228.41,49.98,0.96,24.2,Faible
CAP_0008,2025-01-02 01:00:00,92.22,226.46,50.18,0.91,22.3,Excellent
CAP_0008,2025-01-02 02:00:00,252.48,231.58,50.14,0.87,16.6,Bon
CAP_0008,2025-01-02 03:00:00,280.94,235.68,50.19,0.86,17.5,Moyen
CAP_0008,2025-01-02 04:00:00,208.6,230.72,50.16,0.97,20.8,Faible
CAP_0008,2025-01-02 05:00:00,84.0,223.81,49.84,0.87,32.4,Moyen
CAP_0008,2025-01-02 06:00:00,184.94,228.45,49.8,0.93,34.5,Faible
CAP_0008,2025-01-02 07:00:00,74.4,227.86,50.01,0.85,28.7,Excellent
CAP_0008,2025-01-02 08:00:00,168.08,221.28,49.88,0.96,28.3,Faible
CAP_0008,2025-01-02 09:00:00,161.13,233.82,50.19,0.94,20.6,Moyen
CAP_0008,2025-01-02 10:00:00,447.09,238.95,49.81,0.9,25.7,Bon
CAP_0008,2025-01-02 11:00:00,94.57,230.17,50.03,0.88,19.2,Bon
CAP_0008,2025-01-02 12:00:00,85.44,237.94,50.2,0.88,32.4,Moyen
CAP_0008,2025-01-02 13:00:00,220.87,239.2,49.82,0.95,27.5,Moyen
CAP_0008,2025-01-02 14:00:00,55.14,226.51,50.19,0.87,18.2,Bon
CAP_0008,2025-01-02 15:00:00,57.61,226.16,49.96,0.91,17.6,Faible
CAP_0008,2025-01-02 16:00:00,97.05,222.6,49.9,0.9,29.2,Faible
CAP_0008,2025-01-02 17:00:00,559.82,223.54,50.15,0.86,20.8,Faible
CAP_0008,2025-01-02 18:00:00,196.94,228.47,50.13,0.94,19.0,Bon
CAP_0008,2025-01-02 19:00:00,137.18,222.74,49.81,0.95,16.0,Bon
CAP_0008,2025-01-02 20:00:00,286.97,237.02,50.07,0.85,30.8,Bon
CAP_0008,2025-01-02 21:00:00,161.26,231.64,50.01,0.95,23.1,Moyen
CAP_0008,2025-01-02 22:00:00,455.71,239.71,50.0,0.93,32.5,Bon
CAP_0008,2025-01-02 23:00:00,168.77,238.34,49.98,0.91,33.8,Excellent
CAP_0008,2025-01-03 00:00:00,238.76,237.78,50.12,0.94,19.7,Faible
CAP_0008,2025-01-03 01:00:00,128.28,220.87,50.02,0.89,16.0,Faible
CAP_0008,2025-01-03 02:00:00,183.68,229.27,50.0,0.94,20.0,Faible
CAP_0008,2025-01-03 03:00:00,119.56,229.85,50.06,0.91,16.5,Excellent
CAP_0008,2025-01-03 04:00:00,236.43,229.36,50.02,0.88,27.7,Excellent
CAP_0008,2025-01-03 05:00:00,259.02,229.82,50.07,0.96,31.2,Bon
CAP_0008,2025-01-03 06:00:00,166.06,239.28,50.08,0.96,32.1,Moyen
CAP_0008,2025-01-03 07:00:00,238.25,229.91,49.87,0.97,32.6,Excellent
CAP_0008,2025-01-03 08:00:00,146.8,234.54,50.05,0.87,17.7,Bon
CAP_0008,2025-01-03 09:00:00,263.28,231.26,49.86,0.95,26.9,Excellent
CAP_0008,2025-01-03 10:00:00,117.62,233.83,50.17,0.95,20.3,Moyen
CAP_0008,2025-01-03 11:00:00,195.78,239.26,49.97,0.88,29.1,Excellent
CAP_0008,2025-01-03 12:00:00,84.45,197.41,50.16,0.98,23.2,Excellent
CAP_0008,2025-01-03 13:00:00,112.25,230.74,49.93,0.88,23.9,Bon
CAP_0008,2025-01-03 14:00:00,281.24,222.81,49.99,0.91,17.2,Excellent
CAP_0008,2025-01-03 15:00:00,150.13,225.42,49.84,0.88,18.5,Moyen
CAP_0008,2025-01-03 16:00:00,80.87,229.8,50.19,0.93,31.2,Excellent
CAP_0008,2025-01-03 17:00:00,256.27,234.74,50.1,0.94,31.0,Bon
CAP_0008,2025-01-03 18:00:00,250.63,224.74,49.8,0.88,15.4,Excellent
CAP_0008,2025-01-03 19:00:00,80.27,232.11,49.92,0.86,27.8,Faible
CAP_0008,2025-01-03 20:00:00,99.43,234.17,50.07,0.94,31.4,Bon
CAP_0008,2025-01-03 21:00:00,233.56,224.99,50.14,0.94,32.1,Faible
CAP_0008,2025-01-03 22:00:00,193.16,236.09,50.08,0.9,22.5,Excellent
CAP_0008,2025-01-03 23:00:00,71.4,238.27,50.17,0.88,17.3,Faible
CAP_0009,2025-01-01 00:00:00,299.97,221.31,49.96,0.93,18.2,Bon
CAP_0009,2025-01-01 01:00:00,272.74,221.56,50.16,0.85,27.0,Bon
CAP_0009,2025-01-01 02:00:00,227.86,220.43,50.16,0.87,24.4,Faible
CAP_0009,2025-01-01 03:00:00,262.6,238.89,49.94,0.98,24.2,Moyen
CAP_0009,2025-01-01 04:00:00,60.94,230.89,49.86,0.95,15.0,Excellent
CAP_0009,2025-01-01 05:00:00,260.27,220.89,50.07,0.97,16.3,Faible
CAP_0009,2025-01-01 06:00:00,280.33,229.02,50.0,0.97,29.0,Excellent
CAP_0009,2025-01-01 07:00:00,249.28,233.75,49.92,0.9,27.1,Faible
CAP_0009,2025-01-01 08:00:00,177.14,234.59,49.9,0.89,34.5,Moyen
CAP_0009,2025-01-01 09:00:00,109.3,237.44,50.1,0.93,34.3,Faible
CAP_0009,2025-01-01 10:00:00,182.55,227.72,50.15,0.85,26.2,Excellent
CAP_0009,2025-01-01 11:00:00,99.43,226.31,49.86,0.94,15.1,Excellent
CAP_0009,2025-01-01 12:00:00,71.47,220.15,49.99,0.95,25.4,Bon
CAP_0009,2025-01-01 13:00:00,81.6,232.35,50.08,0.96,19.7,Faible
CAP_0009,2025-01-01 14:00:00,50.33,224.99,49.98,0.91,22.0,Faible
CAP_0009,2025-01-01 15:00:00,132.55,230.71,49.89,0.97,18.8,Excellent
CAP_0009,2025-01-01 16:00:00,113.14,221.95,50.05,0.88,17.6,Excellent
CAP_0009,2025-01-01 17:00:00,61.04,228.88,50.16,0.97,17.4,Faible
CAP_0009,2025-01-01 18:00:00,219.77,223.74,50.03,0.96,16.7,Excellent
CAP_0009,2025-01-01 19:00:00,253.69,224.54,50.19,0.96,33.9,Faible
CAP_0009,2025-01-01 20:00:00,172.08,227.65,49.83,0.94,26.2,Faible
CAP_0009,2025-01-01 21:00:00,228.14,235.71,50.2,0.87,18.3,Faible
CAP_0009,2025-01-01 22:00:00,210.18,233.51,49.9,0.93,17.1,Bon
CAP_0009,2025-01-01 23:00:00,102.66,231.73,50.15,0.87,29.6,Bon
CAP_0009,2025-01-02 00:00:00,175.07,220.69,50.03,0.92,27.5,Excellent
CAP_0009,2025-01-02 01:00:00,247.64,220.54,49.98,0.97,33.4,Moyen
CAP_0009,2025-01-02 02:00:00,252.21,230.98,50.1,0.89,20.6,Moyen
CAP_0009,2025-01-02 03:00:00,167.39,196.28,49.88,0.98,25.7,Excellent
CAP_0009,2025-01-02 04:00:00,149.61,221.92,49.85,0.85,15.8,Faible
CAP_0009,2025-01-02 05:00:00,108.54,222.44,49.96,0.91,20.6,Moyen
CAP_0009,2025-01-02 06:00:00,226.45,226.21,49.83,0.86,21.4,Bon
CAP_0009,2025-01-02 07:00:00,89.96,222.53,49.87,0.98,18.7,Faible
CAP_0009,2025-01-02 08:00:00,181.33,224.89,49.91,0.98,31.1,Faible
CAP_0009,2025-01-02 09:00:00,275.69,237.33,50.04,0.97,15.3,Excellent
CAP_0009,2025-01-02 10:00:00,55.8,226.15,50.2,0.91,19.5,Bon
CAP_0009,2025-01-02 11:00:00,215.28,232.92,49.99,0.9,22.9,Excellent
CAP_0009,2025-01-02 12:00:00,272.44,228.2,49.89,0.96,29.8,Moyen
CAP_0009,2025-01-02 13:00:00,161.69,228.46,49.92,0.9,26.2,Excellent
CAP_0009,2025-01-02 14:00:00,244.42,228.77,49.98,0.92,26.9,Moyen
CAP_0009,2025-01-02 15:00:00,291.64,222.09,50.19,0.96,29.3,Moyen
CAP_0009,2025-01-02 16:00:00,288.95,221.62,50.02,0.98,27.6,Excellent
CAP_0009,2025-01-02 17:00:00,284.44,228.26,49.86,0.87,25.9,Faible
CAP_0009,2025-01-02 18:00:00,124.39,233.94,50.09,0.91,19.7,Bon
CAP_0009,2025-01-02 19:00:00,371.76,228.8,50.09,0.98,16.9,Moyen
CAP_0009,2025-01-02 20:00:00,247.46,227.41,49.95,0.89,32.9,Moyen
CAP_0009,2025-01-02 21:00:00,104.0,221.03,49.88,0.87,32.4,Faible
CAP_0009,2025-01-02 22:00:00,256.54,239.77,49.87,0.94,17.6,Moyen
CAP_0009,2025-01-02 23:00:00,184.54,235.51,49.85,0.95,33.0,Moyen
